"emp_no","last_name","first_name","sex","salary"
239749,"Barinka","Limsoon","F",44938
262335,"Fiutem","Sachin","F",46609
58517,"Stentiford","Zita","F",76371
451234,"Glowinski","Jingling","F",40000
101217,"Colorni","Utpal","F",52607
489718,"Nooteboom","Jovan","M",42288
450786,"Leaver","Susuma","M",40000
77100,"Baaleh","Mihalis","M",41249
102493,"Samarati","Nevio","M",40000
482609,"Brookman","Sreenivas","M",40000
436820,"Minakawa","Adil","F",77303
28439,"Bahl","Subhash","M",66376
99445,"Gewali","Falguni","M",63674
79773,"Sooriamurthi","Eckart","F",40000
480059,"Billingsley","Honesty","M",70663
52530,"Siochi","Sumali","M",51014
489482,"Pulkowski","Barun","M",63033
249113,"Olano","Munehiko","F",40000
409805,"Candan","Frazer","F",60575
40486,"Kopetz","Leen","M",56273
208505,"Hardjono","Shawna","M",50094
75838,"Gill","Arie","F",43854
21280,"Ozeri","Mohamadou","M",53465
56556,"Birsak","Breannda","F",47399
299548,"Miake","Yunming","F",57056
234231,"Gulak","Marek","M",40000
443071,"Billawala","Manibrata","M",62746
497331,"Snyers","Toshimori","M",40000
433160,"Hutter","Bingning","M",40000
291881,"Eastman","Chrisa","F",40000
428817,"Gluchowski","Haldon","M",49765
293674,"Plump","Heon","F",41791
70492,"Isard","Alagu","M",40000
96490,"Lunt","Kannan","M",51878
411287,"Sullins","Paloma","M",58189
463855,"Pietrzykowski","Vatsa","M",51290
246648,"Trelles","Thodoros","M",56689
274112,"Whitcomb","Arlette","F",60077
254282,"Orlowska","Clyde","F",60847
256583,"Servi","Fatemeh","F",53571
51872,"Puppe","Susumu","M",40000
249642,"dAstous","Yonghong","M",59298
12560,"Makinen","Leszek","F",45562
480313,"Reinhard","Siddarth","M",60853
87192,"Peek","Erzsebet","F",40000
212823,"Benner","Zvonko","F",44759
461232,"Ranta","Shin","M",40000
278646,"Broder","Hailing","M",52762
481584,"Varker","Brewster","M",55590
37816,"Ghelli","Haldon","M",40000
457890,"Fendler","Thodoros","F",40000
499888,"Smeets","Hilari","M",40000
455452,"Brodie","Yishai","M",44653
487418,"Kabayashi","Selwyn","F",80626
54774,"Ananiadou","Stepehn","F",40000
245982,"Burnard","Mayumi","M",40000
234124,"Renear","Takahito","M",66967
74537,"Samarati","Sanjay","M",40000
467338,"Thombley","Jamaludin","M",40000
459298,"Rothenberg","Aloys","M",43003
267450,"Piancastelli","Moie","F",65369
296892,"Aamodt","Christ","F",55089
246220,"Iacovou","Susanne","M",48190
439394,"Stasinski","Leah","M",44766
293489,"Grandbois","Lucien","F",44819
38744,"DasSarma","Richard","M",40000
33286,"Trogemann","Stamatina","F",40000
485643,"Brickell","Willard","F",65528
453607,"Mellouli","Nathalie","M",70571
17701,"Cherinka","Mari","F",40000
450486,"Schwartzburd","Jaewoo","M",40000
423068,"Edelhoff","Youssef","F",46650
284946,"Halloran","Munenori","M",74620
409474,"Lambe","Bader","F",48279
465855,"Dehkordi","Aluzio","M",49622
427954,"Kilgour","Paloma","F",40000
105866,"Parfitt","Volkmar","M",61282
222087,"Massonet","Constantine","M",40000
32833,"Picci","Morrie","F",54147
263383,"Takkinen","Mingsen","M",73912
201910,"Streng","Heather","M",66920
492404,"Christianini","Terresa","M",64594
484025,"Ligten","Gift","M",40000
463518,"Stasinski","Susanne","F",40000
49587,"Strehl","Yonghoan","M",55345
423072,"Poujol","Reinhard","F",79355
86367,"Bage","IEEE","F",40000
12781,"Belinskaya","Bogdan","F",58536
96894,"Pauthner","Masoud","M",56590
227368,"Benveniste","Phuoc","M",65842
91354,"Jullig","Martina","M",60633
273846,"Plumb","Ewing","F",43058
97906,"Aumann","Ranga","M",51476
261828,"Polajnar","Moty","M",52395
253939,"Luders","Sanjai","M",115777
221630,"Itzfeldt","Pradeep","M",55538
97638,"Feldmann","Ramzi","F",63350
210957,"Esposito","Pintsang","M",78122
291008,"Shimshoni","Takushi","M",50982
448515,"Plessier","Harjit","F",40358
88532,"Perly","Georg","F",40000
266293,"Walstra","Randy","F",40000
475850,"Milicic","Berry","F",53265
270747,"Petereit","Bezalel","M",40000
211842,"Kornatzky","Zissis","M",40000
490695,"Osgood","Eirik","F",57061
441220,"Shigei","Vishu","M",42291
38482,"Munch","Ziva","M",40000
298731,"Zockler","Kensyu","M",68651
57607,"Comte","Henk","F",41500
206845,"Kalloufi","Kazuhira","M",71782
440076,"Schiettecatte","Hailing","M",40000
201196,"Daescu","Khalil","M",42616
271690,"Hettesheimer","Petter","M",40000
284433,"Luck","Atreyi","F",69640
109218,"Alblas","Shakhar","F",66523
432931,"McAffer","Martial","M",50898
243618,"Puoti","Danny","M",78382
86811,"Paludetto","Uli","M",40000
29147,"Wroclawski","Satyanarayana","F",43902
468123,"Coney","Sanjit","M",40146
438809,"Meszaros","Augustine","M",50222
439498,"Murillo","Trygve","M",40538
93353,"Keustermans","Wanqing","M",40000
276357,"Kornyak","Visit","M",51526
266782,"Leivant","Divine","F",40000
53207,"Panwar","Lansing","M",75988
268902,"Krohm","Arup","M",56509
421327,"Menyhert","Perla","M",40909
95442,"Luef","Zejun","M",100537
55478,"Ghandeharizadeh","Teunis","F",62214
13354,"Peek","Kazunori","M",42065
499362,"Heyers","Mayuko","M",47038
216525,"Cummings","Ewing","F",40000
293154,"Maliniak","Syozo","F",47147
213760,"Greibach","Moni","F",55150
290963,"Bultermann","Kristina","M",61022
498366,"Kamble","Richara","F",45803
204363,"Jullig","Giap","M",48072
106075,"Greenaway","Zhonghui","F",40000
30479,"Kampfer","Shigenori","M",56666
71279,"Schueller","Breannda","F",54998
101656,"Kornyak","Yaghout","M",70589
496955,"Sidou","Howell","M",71304
260333,"Brattka","Domenick","F",40000
421778,"Leppanen","Chinhyun","F",60375
31395,"Wursthorn","Jayesh","F",50280
478410,"Bardell","Vishwani","M",54794
492995,"Schonegge","Magy","M",54981
477885,"DuBourdieux","Evgueni","F",40000
62598,"Pavlopoulou","Kazuhiro","M",75646
465688,"Litecky","Manton","F",45577
405837,"Cincotta","Khaled","F",55062
475453,"Tsukune","Hongzhu","M",69337
474766,"Bach","Armond","F",40000
75803,"Spelt","Patricio","M",40966
415861,"Dalton","Marla","M",40000
498082,"Czaja","Breannda","M",40000
80054,"Bruckman","Rajmohan","F",40000
299365,"Bernick","Danel","M",44063
220857,"Kroon","Sham","F",40000
454855,"Keirsey","Ult","F",57733
427124,"Imataki","Charlene","M",48956
200543,"Ushiama","Sanjai","M",83436
61991,"Krybus","Susuma","F",40000
455118,"Swift","Kshitij","M",64661
33501,"DiGiano","Chikako","F",41750
58447,"Menyhert","Stevo","F",46824
205663,"Makrucki","Debatosh","M",43771
216042,"Gimarc","Aris","M",49366
448937,"Passafiume","Wonhee","M",80150
467600,"Bednarek","Abdulla","F",40000
491017,"Sigstam","Miomir","F",54760
486030,"Mateescu","Marjo","M",40000
44268,"Hofting","Sadok","F",47465
17669,"Kruskal","Shigehiro","F",52897
34597,"Bolotov","Jouko","M",68624
442556,"Niizuma","Anneli","F",70029
72072,"Feldmann","Weijing","M",76768
30680,"Unni","Larisa","M",68898
79841,"Straney","Otilia","F",41525
84242,"Panienski","Tremaine","F",41226
439983,"Peron","Jianwen","F",69489
443855,"Thisen","Chirstian","F",42009
201463,"Solares","Moriyoshi","F",62698
48023,"Kaminger","Xinyu","M",43564
53788,"Iacovou","Minghong","M",47905
73053,"Emmerich","Alair","F",40000
419036,"DuCasse","Boutros","F",40000
96009,"Sury","Mohammed","M",71488
442127,"Emmart","Kiyotoshi","F",54086
423319,"Rajala","Xiadong","M",55281
67811,"Stifter","Christoph","M",70180
483464,"Plumb","Fumiyo","F",63134
452162,"Vecchi","Girolamo","F",57708
41364,"Bennet","Heekeun","M",40000
209654,"Stiles","Aksel","F",62499
470128,"Tempesti","Jaewoo","F",40000
96522,"Lorho","Lidong","M",40000
38228,"Shigei","Radoslaw","M",53696
496646,"Underwood","Juyoung","F",42489
460981,"Perfilyeva","Ferdinand","F",40000
295046,"Delgrossi","Xiping","M",61609
258634,"Khalid","Temple","M",75835
245849,"Schonegge","Chikako","F",69177
62349,"Hofstetter","Manibrata","F",88071
261872,"Falco","Uri","M",72093
86593,"Grospietsch","Kellie","F",59110
442226,"Eiron","Tokuyasu","F",105807
277341,"Basawa","Dekang","M",40000
39492,"Vigier","Zijian","M",73621
68220,"Boreale","Jackson","F",94588
484840,"Cromarty","Munir","M",40000
482290,"Lundstrom","Randy","F",40000
62282,"Castellani","Fumiyo","M",43344
225863,"Shokrollahi","Hauke","M",40000
463582,"Cannane","Genki","M",49154
278070,"Kading","Tiina","F",43858
299015,"Delgrande","Bouchung","F",56576
444405,"Buescher","Shmuel","M",77481
85358,"Plotkin","Pranay","M",53148
50151,"Kitsuregawa","Divine","M",40000
432419,"Brookner","Yifei","F",61476
97630,"Roison","Ipke","F",40000
98540,"Dusink","Constantino","F",40000
223483,"Danley","Nahla","M",40000
298387,"Albarhamtoshy","Masali","M",46518
29813,"Fujisaki","Jianhua","F",64475
254580,"Wissmann","Christ","F",42019
43167,"Gimbel","Seshu","M",46720
486026,"Krybus","Gadiel","M",49927
270816,"Lienhardt","Mototsugu","F",80118
274478,"Paludetto","Sugwoo","F",40000
465678,"Eugenio","Isamu","M",66337
462641,"Linnainmaa","Lijia","F",52260
404968,"Tzvieli","Seongbae","M",40000
203019,"Birnbaum","Mitchel","M",40000
419061,"Kaminger","Berhard","F",40000
284651,"Riefers","Xiaoshan","F",81412
409280,"Angel","Hilari","F",48988
452805,"Narahara","Evgueni","M",40000
99178,"Skafidas","Monique","F",55093
214133,"Norsworthy","Monique","M",40000
98478,"Heystek","Baruch","F",40000
410842,"Leivant","Shan","M",49531
425321,"Anandan","Dante","M",56603
436220,"Pelc","Zongyan","F",40000
435297,"Nitsche","Siddarth","F",83473
455087,"Gewali","Arif","M",46864
92806,"Curless","Goo","F",95442
265554,"Tomescu","Limsoon","M",40000
217307,"Ranta","Fumino","M",54301
95670,"Krybus","Shaleah","F",59473
291913,"Nations","Shahid","M",42737
464085,"Rousseau","Woody","F",40000
277221,"Polupanov","Marie","M",44009
448549,"Azuma","Temple","M",81711
454000,"Babu","Mizuhito","M",64040
451748,"Koblitz","Arch","F",59169
292931,"Brickell","Jovan","M",40000
412828,"Passafiume","Utpal","M",40000
89606,"Grospietsch","Vugranam","M",81105
405133,"Radwan","Florian","M",40000
426844,"Kaltofen","Yuichiro","M",46034
245003,"Veldwijk","Mark","M",74702
219655,"Fasbender","Florian","M",57215
477430,"Jeong","Nalini","M",64812
22898,"Siprelle","Masaki","M",40000
223654,"Kowalchuk","Tsz","M",52090
70121,"Marshall","Jordanka","M",40000
64149,"Stavenow","Yucai","F",41565
200180,"Bonifati","Ziyad","M",40000
245798,"Bennet","Ingemar","M",46493
220198,"Pargas","Geoffrey","F",73581
439162,"Rahier","Christophe","M",65279
83683,"Zallocco","Munehiro","M",47033
13064,"Haldar","Kshitij","F",63493
285117,"Demri","Nectarios","M",41958
486481,"Gelosh","JoAnna","M",40000
272044,"Zedlitz","Vitali","M",61218
204215,"Parascandalo","Hideyuki","M",40000
51767,"Kaiser","Boguslaw","M",61567
267082,"Dolinsky","Leaf","M",40000
41159,"Heering","Atreyi","M",40000
499109,"Laurillard","Adel","M",64812
426344,"Thisen","Lakshmi","M",47225
251398,"Thiran","Moni","F",40000
463067,"Gyorkos","Oddvar","M",40000
428141,"Iacovou","Joydip","M",70291
474344,"Imataki","Feixiong","F",40000
436902,"Grospietsch","Sumali","M",51660
227367,"Bahr","Shaunak","F",58972
289328,"Hertweck","Arch","M",40000
12308,"Cronau","Mototsugu","M",58741
482065,"Sudbeck","Feixiong","F",62520
76895,"Meriste","Souichi","F",50137
485755,"Rosar","Guozhong","M",44713
245499,"Shokrollahi","Leen","F",40000
451700,"Businaro","King","F",74684
259449,"Champarnaud","Anwar","M",44388
50969,"Murtagh","Hiroyasu","F",45865
281851,"Chorvat","Rajmohan","F",42057
279896,"Shrader","Petter","M",40000
279081,"Ferretti","Iara","F",40000
490685,"Bergere","Paris","F",74250
222715,"Perna","Gennadi","F",40000
266718,"Belinskaya","Basim","M",82244
425789,"McFarlan","Maya","F",55327
78067,"Lagarias","Kensyu","F",41317
27753,"Perfilyeva","Marek","M",40000
436689,"Trogemann","Mahendra","F",41182
230486,"Stassinopoulos","Youpyo","F",40000
451028,"Bahr","Zengping","M",51324
421861,"Murtafg","Kazuhide","M",62659
214704,"Mundy","Mingsen","M",40000
433978,"Cromarty","Isamu","F",64768
417973,"Hardjono","Giri","M",71169
446134,"Gini","Hugh","M",52119
409476,"Srimani","Yuguang","F",70559
426967,"Brodal","Gen","F",56059
62378,"Ramalingam","Arnould","F",48036
297534,"Kakkar","Alper","M",40000
475987,"Fetvedt","Aiichiro","F",72611
432187,"Merro","Feipei","M",67196
417065,"Vuskovic","Gudjon","M",54902
290795,"Kowalchuk","Jeane","M",68734
20871,"Picci","Shigeu","F",62225
447421,"Levasseur","Yoshinari","M",40000
60127,"Gecseg","Tetsurou","M",63417
43039,"Whittlesey","Fan","M",40000
239335,"Schaar","Gift","M",40000
33812,"Basawa","Patricio","F",73574
63446,"Chenoweth","Yongqiao","F",40000
208557,"Servieres","Zhenhua","M",42030
258798,"Koyama","Girolamo","M",47158
452674,"Glowinski","Tiina","M",69212
453487,"Welham","Xiaobin","M",68254
230601,"Kleiser","Xiaopeng","F",94267
44971,"Heemskerk","Shietung","M",40000
65110,"Rehfuss","Adhemar","F",46938
214466,"Benantar","Douadi","F",43098
47639,"Piancastelli","Leah","M",45246
85665,"Hitomi","Goncalo","F",57819
473741,"Chepyzhov","Miomir","M",51978
428602,"Plavsic","Heon","F",55471
230128,"Jenevein","Alagu","F",60344
95707,"Hebert","Gila","M",59205
89243,"Schwartzburd","Dmitri","M",54961
31772,"Soicher","Aloys","F",40000
71597,"Birjandi","Yagil","M",40000
285605,"Perl","Fen","M",52867
251600,"Gajiwala","Aram","M",73039
497312,"Sigstam","Marit","M",80608
222408,"Sidje","Weicheng","M",44031
446515,"Baba","Goetz","F",78719
52618,"Badr","Brendon","F",76888
228408,"Debuse","Bokyung","M",76819
50926,"Menyhert","Zhenbing","F",42619
223941,"Deyuan","Takanari","F",77704
496598,"Rullman","Tamiya","F",40000
461085,"Codenie","Constantino","M",61385
215876,"Krychniak","Akeel","F",79235
53746,"Erva","Manu","F",63132
88574,"Leivant","Holgard","M",57979
35845,"Broder","Srinidhi","F",72107
281034,"Lorch","Douadi","M",44460
293399,"Emmart","Toshimo","F",40000
107781,"Picaronny","Akeno","M",40000
34267,"Boissier","Berto","M",77098
211118,"Jansch","DeForest","M",40000
487704,"Breugel","Leni","F",50207
49653,"Conte","Shuji","F",40000
404650,"Hoogerwoord","Brendon","M",51577
463301,"Schaap","Amstein","F",100738
69045,"Schapiro","Xiahua","M",75711
266015,"Merks","Lakshmi","F",60521
234686,"Bouloucos","Abdelwaheb","M",68438
422345,"Bridgland","Martial","M",55953
286777,"Demos","Garnet","M",80481
65733,"Encarnacion","Khosrow","M",87798
242538,"Kawashimo","Arch","M",52711
223135,"Feldhoffer","Jinya","M",76730
293562,"Kambil","Yefim","F",57053
268593,"Orlowski","Sudharsan","F",64082
27289,"Shimshoni","Nagui","F",70204
279631,"Shinomoto","Hilary","M",57332
217884,"Menhoudj","Hideyuki","M",87729
238723,"Baik","Hidde","M",48441
12474,"Maquelin","Remco","F",54978
72321,"Conta","Sergi","F",43525
42121,"Auria","Tran","M",80848
266317,"Usery","Pragnesh","M",50240
234830,"Montresor","Aiman","M",43359
27477,"Kemmerer","Masali","F",70293
95101,"Snedden","Marit","M",40000
491864,"Perez","Arvin","M",40000
269250,"Vilarrasa","Atreyi","F",44660
44534,"Rouquie","Bodh","M",40000
479091,"Maliniak","Mart","M",76079
480958,"Nitsche","Hitomi","F",42255
465976,"Lichtman","Niclas","M",77707
278864,"Junot","Patricio","M",40000
275214,"Besancenot","Tran","M",40000
251417,"Skogmar","Shai","F",59970
73704,"Waterhouse","Shay","F",40000
419386,"Asrin","Morris","M",40000
29296,"Lunt","Kwan","F",45777
467392,"Rikino","Mariusz","M",45749
48680,"Majewski","Jamaludin","F",40000
99060,"Bergere","Xinan","F",40000
86879,"Peac","Oscar","M",44954
437321,"McAlpine","Uta","F",40000
443055,"Waymire","Zhigen","M",40769
445819,"Kamble","Kinh","F",60168
13252,"Kavvadias","Morris","F",55454
242487,"Miara","Khalil","F",56163
260464,"Lorch","Aran","M",43730
106819,"Coombs","Takahira","F",50336
439050,"Anido","Ortrun","M",44036
91494,"Gopalakrishnan","Jaewoo","M",40000
467454,"Harbusch","Shem","M",40000
220177,"Docker","Kristina","M",69491
460980,"Gischer","Susumu","F",57116
201959,"Yurek","Kazuhito","M",40000
218620,"Gronowski","Otmar","M",64821
98426,"Munch","Chuanyi","M",67437
402473,"Radivojevic","Alagu","F",40458
443355,"Famili","Yakkov","F",66883
488468,"Nollmann","Heejo","M",41899
14797,"Bala","Gonzalo","M",40707
441793,"Bodoff","Isamu","M",73229
98811,"Yurek","Tetsurou","M",52895
41988,"Goodrum","Wonhee","F",42193
227699,"Rodham","Duri","M",56685
420443,"Gien","Ashish","M",40000
15483,"Godskesen","Danel","M",40000
292617,"Majewski","Ewing","F",40000
274599,"Ghalwash","Rosalie","F",40000
261067,"Kakkad","Adel","M",60412
442978,"Antonakopoulos","Sreenivas","M",69517
85706,"Lukaszewicz","Adit","M",55409
231783,"Radwan","Tomokazu","M",63844
250860,"Picht","Shigeo","M",62024
219192,"Badr","Nevio","F",58444
101713,"Erev","Weiye","M",53543
109594,"Cummings","Shawna","M",67627
493205,"Kusakabe","Zhenhua","F",40000
462067,"Francisci","Sampalli","M",56407
451731,"Standera","Alair","M",40000
11881,"Staelin","Arra","M",76541
462052,"Pettey","Halsur","F",74405
258286,"Skrikant","Marla","F",64252
493002,"Comellas","Berry","F",78110
201862,"Zeidenstein","Sreekrishna","F",42857
66188,"Rijckaert","Kwangjo","M",64276
82200,"Perly","Abdelwaheb","F",47663
419951,"Fandrianto","Takahiro","F",40000
265549,"Kulisch","Basil","M",40000
423199,"Krohm","Irene","M",45893
420670,"Ranst","Kiyokazu","F",40000
24437,"Peir","Tzu","M",73277
216970,"Stentiford","Erzsebet","F",40000
422855,"Sommen","Przemyslawa","F",61554
411808,"Otillio","Shridhar","M",40000
36490,"Danley","Xiaobin","F",40420
67520,"Boreale","Sahrah","F",62863
25768,"Varker","Gaurav","M",44220
217157,"Kalorkoti","Shuho","F",76736
25684,"Riesenhuber","Mizuhito","M",42576
467618,"Isard","Jasminko","M",53756
422365,"Vitiello","Ishfaq","M",60456
231592,"Vanwelkenhuysen","Hausi","F",51561
35580,"Guenter","Valeri","F",58594
465757,"Morris","Brewster","F",41946
492288,"Munro","Fumitake","F",66324
223821,"Luef","Fumitake","M",63895
10524,"Cincotta","Shigehiro","F",49950
212455,"Gewali","Thanasis","M",62135
271531,"Cronan","Falguni","M",40000
467249,"Jumpertz","Manton","F",78730
44249,"Thisen","Ymte","M",40000
491488,"Journel","Mohua","M",40000
483948,"Delgrande","Matk","F",76785
231961,"Koshiba","Ebru","M",40000
472625,"Slobodova","Zhiwei","M",40916
459408,"Falck","Isaac","F",55969
66827,"Fetvedt","Reinhard","M",105023
245983,"Straney","Arch","M",81037
64127,"Cullers","Weiyi","F",51858
10001,"Facello","Georgi","M",60117
267527,"Comte","Serenella","M",40000
284105,"Pluym","Keiichiro","M",40000
285592,"Beeson","Kensyu","M",40000
41607,"Leivant","Kiyokazu","M",46879
97941,"Miake","Kazuhiko","M",40000
67640,"Glinert","Gen","M",40000
499208,"Vecchio","Zhenhua","M",59110
58502,"Terwilliger","Piyawadee","F",40000
252192,"Bahk","Juichirou","M",41945
425210,"Thisen","Hidekazu","F",71033
60064,"Binkley","Maren","F",54723
57178,"Rousseau","Oldrich","M",84334
37934,"Montemayor","Marl","M",40000
208887,"Zaumen","Gaurav","M",49298
11078,"Chenoweth","Beshir","M",52797
279474,"Kleiser","Qiwen","M",63632
287755,"Pauthner","Jeanna","F",40000
44811,"Cooke","Karoline","F",40000
453854,"Collette","Honesty","F",48873
286174,"Parascandalo","Mountaz","M",40000
430095,"Felder","Berry","F",40000
407716,"Farrel","Kish","F",58961
491155,"Rubsam","Lene","M",78654
455499,"McDermid","Moni","M",40000
468991,"Schueller","Diederik","M",40898
20114,"Zyda","Ramalingam","M",40000
77715,"Rohrbach","Adam","F",46481
61910,"Bahk","Gay","F",53721
281271,"Koprowski","Szabolcs","F",40000
486248,"Farrag","Herb","M",40000
105853,"Strehl","Spyrose","F",63981
473858,"Gecseg","Yuqun","M",88719
465148,"Hinsberger","Georg","F",64116
81331,"Narahari","Paris","F",40000
224450,"Ferretti","Sukumar","M",47379
490110,"Gopalakrishnan","Eirik","F",77300
268304,"Emiris","Moss","M",48506
29256,"Schiettecatte","Mountaz","F",41599
205161,"Kisuki","Divier","M",68353
80416,"Falco","Soenke","M",50165
80696,"Kandlur","Jungsoon","F",40000
260335,"Denis","Palash","M",40000
82780,"Willoner","Ibibia","M",40000
406641,"Erni","Persi","M",61760
248408,"Poupard","Stabislas","F",76232
490001,"Hitomi","Morrie","F",48094
109661,"Rothe","Chiranjit","M",44242
22997,"Wilharm","Lucien","F",50160
217258,"Improta","Anneli","M",65819
282697,"Katzenelson","Gaetan","F",40000
270452,"Zaumen","Heeju","M",52086
431105,"Chaudhuri","Masoud","F",70446
